dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,yr,price,COGS,revenue,profit
16/2/2021,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0,casual,0,0,3.99,1.24,0,-1.24
16/2/2021,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0,casual,0,0,3.99,1.24,0,-1.24
16/2/2021,1,0,2,3,0,3,1,2,0.2,0.197,0.47,0,casual,0,0,3.99,1.24,0,-1.24
16/2/2021,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0,casual,0,0,3.99,1.24,0,-1.24
16/2/2021,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0,casual,0,0,3.99,1.24,0,-1.24
16/2/2021,1,0,2,6,0,3,1,1,0.2,0.197,0.55,0,casual,1,0,3.99,1.24,3.99,2.75
16/2/2021,1,0,2,7,0,3,1,2,0.2,0.197,0.55,0,casual,5,0,3.99,1.24,19.95,18.71
16/2/2021,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0,casual,6,0,3.99,1.24,23.94,22.7
16/2/2021,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0,casual,2,0,3.99,1.24,7.98,6.74
16/2/2021,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0,casual,14,0,3.99,1.24,55.86,54.62
16/2/2021,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0,casual,7,0,3.99,1.24,27.93,26.69
16/2/2021,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0,casual,14,0,3.99,1.24,55.86,54.62
16/2/2021,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0,casual,13,0,3.99,1.24,51.87,50.63
16/2/2021,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0,casual,17,0,3.99,1.24,67.83,66.59
16/2/2021,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0,casual,35,0,3.99,1.24,139.65,138.41
16/2/2021,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0,casual,26,0,3.99,1.24,103.74,102.5
16/2/2021,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0,casual,11,0,3.99,1.24,43.89,42.65
16/2/2021,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0,casual,20,0,3.99,1.24,79.8,78.56
16/2/2021,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0,casual,18,0,3.99,1.24,71.82,70.58
16/2/2021,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0,casual,10,0,3.99,1.24,39.9,38.66
16/2/2021,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0,casual,5,0,3.99,1.24,19.95,18.71
16/2/2021,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0,casual,12,0,3.99,1.24,47.88,46.64
16/2/2021,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0,casual,2,0,3.99,1.24,7.98,6.74
17/2/2021,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0,casual,1,0,3.99,1.24,3.99,2.75
17/2/2021,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0,casual,0,0,3.99,1.24,0,-1.24
17/2/2021,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0,casual,2,0,3.99,1.24,7.98,6.74
17/2/2021,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0,casual,3,0,3.99,1.24,11.97,10.73
17/2/2021,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0,casual,3,0,3.99,1.24,11.97,10.73
17/2/2021,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0,casual,1,0,3.99,1.24,3.99,2.75
17/2/2021,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0,casual,3,0,3.99,1.24,11.97,10.73
17/2/2021,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0,casual,7,0,3.99,1.24,27.93,26.69
17/2/2021,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0,casual,18,0,3.99,1.24,71.82,70.58
17/2/2021,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0,casual,16,0,3.99,1.24,63.84,62.6
17/2/2021,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0,casual,18,0,3.99,1.24,71.82,70.58
17/2/2021,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0,casual,19,0,3.99,1.24,75.81,74.57
17/2/2021,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0,casual,15,0,3.99,1.24,59.85,58.61
17/2/2021,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0,casual,15,0,3.99,1.24,59.85,58.61
17/2/2021,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0,casual,26,0,3.99,1.24,103.74,102.5
17/2/2021,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0,casual,15,0,3.99,1.24,59.85,58.61
17/2/2021,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0,casual,29,0,3.99,1.24,115.71,114.47
17/2/2021,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0,casual,18,0,3.99,1.24,71.82,70.58
17/2/2021,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0,casual,11,0,3.99,1.24,43.89,42.65
17/2/2021,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0,casual,14,0,3.99,1.24,55.86,54.62
17/2/2021,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0,casual,8,0,3.99,1.24,31.92,30.68
17/2/2021,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0,casual,5,0,3.99,1.24,19.95,18.71
17/2/2021,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0,casual,8,0,3.99,1.24,31.92,30.68
17/2/2021,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0,casual,4,0,3.99,1.24,15.96,14.72
18/2/2021,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0,casual,12,0,3.99,1.24,47.88,46.64
18/2/2021,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0,casual,1,0,3.99,1.24,3.99,2.75
18/2/2021,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0,casual,2,0,3.99,1.24,7.98,6.74
18/2/2021,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0,casual,2,0,3.99,1.24,7.98,6.74
18/2/2021,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0,casual,0,0,3.99,1.24,0,-1.24
18/2/2021,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0,casual,1,0,3.99,1.24,3.99,2.75
18/2/2021,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0,casual,2,0,3.99,1.24,7.98,6.74
18/2/2021,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0,casual,8,0,3.99,1.24,31.92,30.68
18/2/2021,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0,casual,26,0,3.99,1.24,103.74,102.5
18/2/2021,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0,casual,15,0,3.99,1.24,59.85,58.61
18/2/2021,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0,casual,17,0,3.99,1.24,67.83,66.59
18/2/2021,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0,casual,31,0,3.99,1.24,123.69,122.45
18/2/2021,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0,casual,59,0,3.99,1.24,235.41,234.17
18/2/2021,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0,casual,45,0,3.99,1.24,179.55,178.31
18/2/2021,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0,casual,73,0,3.99,1.24,291.27,290.03
18/2/2021,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0,casual,55,0,3.99,1.24,219.45,218.21
18/2/2021,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0,casual,68,0,3.99,1.24,271.32,270.08
18/2/2021,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0,casual,52,0,3.99,1.24,207.48,206.24
18/2/2021,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0,casual,29,0,3.99,1.24,115.71,114.47
18/2/2021,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,1,casual,16,0,3.99,1.24,63.84,62.6
18/2/2021,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0,casual,19,0,3.99,1.24,75.81,74.57
18/2/2021,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0,casual,11,0,3.99,1.24,43.89,42.65
18/2/2021,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0,casual,19,0,3.99,1.24,75.81,74.57
18/2/2021,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0,casual,16,0,3.99,1.24,63.84,62.6
19/2/2021,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0,casual,6,0,3.99,1.24,23.94,22.7
19/2/2021,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0,casual,10,0,3.99,1.24,39.9,38.66
19/2/2021,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0,casual,3,0,3.99,1.24,11.97,10.73
19/2/2021,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0,casual,0,0,3.99,1.24,0,-1.24
19/2/2021,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0,casual,0,0,3.99,1.24,0,-1.24
19/2/2021,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0,casual,0,0,3.99,1.24,0,-1.24
19/2/2021,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0,casual,3,0,3.99,1.24,11.97,10.73
19/2/2021,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,1,casual,6,0,3.99,1.24,23.94,22.7
19/2/2021,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,1,casual,9,0,3.99,1.24,35.91,34.67
19/2/2021,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,1,casual,18,0,3.99,1.24,71.82,70.58
19/2/2021,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,1,casual,34,0,3.99,1.24,135.66,134.42
19/2/2021,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,1,casual,47,0,3.99,1.24,187.53,186.29
19/2/2021,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0,casual,38,0,3.99,1.24,151.62,150.38
19/2/2021,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,1,casual,52,0,3.99,1.24,207.48,206.24
19/2/2021,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,1,casual,102,0,3.99,1.24,406.98,405.74
19/2/2021,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,1,casual,84,0,3.99,1.24,335.16,333.92
19/2/2021,1,0,2,16,0,6,0,1,0.44,0.4394,0.16,1,casual,39,0,3.99,1.24,155.61,154.37
19/2/2021,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,1,casual,36,0,3.99,1.24,143.64,142.4
19/2/2021,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0,casual,21,0,3.99,1.24,83.79,82.55
19/2/2021,1,0,2,19,0,6,0,1,0.34,0.303,0.29,0,casual,5,0,3.99,1.24,19.95,18.71
19/2/2021,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,1,casual,9,0,3.99,1.24,35.91,34.67
19/2/2021,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,1,casual,4,0,3.99,1.24,15.96,14.72
19/2/2021,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0,casual,2,0,3.99,1.24,7.98,6.74
19/2/2021,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0,casual,4,0,3.99,1.24,15.96,14.72
20/2/2021,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0,casual,3,0,3.99,1.24,11.97,10.73
20/2/2021,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0,casual,5,0,3.99,1.24,19.95,18.71
20/2/2021,1,0,2,2,0,0,0,1,0.24,0.197,0.41,1,casual,0,0,3.99,1.24,0,-1.24
20/2/2021,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,1,casual,9,0,3.99,1.24,35.91,34.67
20/2/2021,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,1,casual,0,0,3.99,1.24,0,-1.24
20/2/2021,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0,casual,1,0,3.99,1.24,3.99,2.75
20/2/2021,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0,casual,0,0,3.99,1.24,0,-1.24
20/2/2021,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0,casual,2,0,3.99,1.24,7.98,6.74
20/2/2021,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0,casual,7,0,3.99,1.24,27.93,26.69
20/2/2021,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0,casual,34,0,3.99,1.24,135.66,134.42
20/2/2021,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0,casual,72,0,3.99,1.24,287.28,286.04
20/2/2021,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0,casual,62,0,3.99,1.24,247.38,246.14
20/2/2021,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0,casual,76,0,3.99,1.24,303.24,302
20/2/2021,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0,casual,108,0,3.99,1.24,430.92,429.68
20/2/2021,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0,casual,66,0,3.99,1.24,263.34,262.1
20/2/2021,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0,casual,59,0,3.99,1.24,235.41,234.17
20/2/2021,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0,casual,60,0,3.99,1.24,239.4,238.16
20/2/2021,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0,casual,30,0,3.99,1.24,119.7,118.46
20/2/2021,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0,casual,3,0,3.99,1.24,11.97,10.73
20/2/2021,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0,casual,12,0,3.99,1.24,47.88,46.64
20/2/2021,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0,casual,17,0,3.99,1.24,67.83,66.59
20/2/2021,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0,casual,4,0,3.99,1.24,15.96,14.72
20/2/2021,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0,casual,9,0,3.99,1.24,35.91,34.67
21/2/2021,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0,casual,7,0,3.99,1.24,27.93,26.69
21/2/2021,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0,casual,2,0,3.99,1.24,7.98,6.74
21/2/2021,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0,casual,1,0,3.99,1.24,3.99,2.75
21/2/2021,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0,casual,2,0,3.99,1.24,7.98,6.74
21/2/2021,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0,casual,1,0,3.99,1.24,3.99,2.75
21/2/2021,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0,casual,1,0,3.99,1.24,3.99,2.75
21/2/2021,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0,casual,2,0,3.99,1.24,7.98,6.74
21/2/2021,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0,casual,3,0,3.99,1.24,11.97,10.73
21/2/2021,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0,casual,7,0,3.99,1.24,27.93,26.69
21/2/2021,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0,casual,11,0,3.99,1.24,43.89,42.65
21/2/2021,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0,casual,29,0,3.99,1.24,115.71,114.47
21/2/2021,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0,casual,20,0,3.99,1.24,79.8,78.56
21/2/2021,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0,casual,26,0,3.99,1.24,103.74,102.5
21/2/2021,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0,casual,28,0,3.99,1.24,111.72,110.48
21/2/2021,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0,casual,15,0,3.99,1.24,59.85,58.61
21/2/2021,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0,casual,11,0,3.99,1.24,43.89,42.65
21/2/2021,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0,casual,8,0,3.99,1.24,31.92,30.68
21/2/2021,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0,casual,18,0,3.99,1.24,71.82,70.58
21/2/2021,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0,casual,2,0,3.99,1.24,7.98,6.74
21/2/2021,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0,casual,0,0,3.99,1.24,0,-1.24
21/2/2021,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0,casual,0,0,3.99,1.24,0,-1.24
21/2/2021,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0,casual,1,0,3.99,1.24,3.99,2.75
21/2/2021,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0,casual,0,0,3.99,1.24,0,-1.24
21/2/2021,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0,casual,0,0,3.99,1.24,0,-1.24
22/2/2021,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0,casual,0,0,3.99,1.24,0,-1.24
22/2/2021,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0,casual,0,0,3.99,1.24,0,-1.24
22/2/2021,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0,casual,7,0,3.99,1.24,27.93,26.69
22/2/2021,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0,casual,5,0,3.99,1.24,19.95,18.71
22/2/2021,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0,casual,0,0,3.99,1.24,0,-1.24
22/2/2021,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0,casual,7,0,3.99,1.24,27.93,26.69
22/2/2021,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0,casual,7,0,3.99,1.24,27.93,26.69
22/2/2021,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0,casual,3,0,3.99,1.24,11.97,10.73
22/2/2021,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0,casual,9,0,3.99,1.24,35.91,34.67
22/2/2021,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0,casual,2,0,3.99,1.24,7.98,6.74
22/2/2021,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0,casual,7,0,3.99,1.24,27.93,26.69
22/2/2021,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0,casual,8,0,3.99,1.24,31.92,30.68
22/2/2021,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0,casual,6,0,3.99,1.24,23.94,22.7
22/2/2021,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0,casual,4,0,3.99,1.24,15.96,14.72
22/2/2021,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0,casual,3,0,3.99,1.24,11.97,10.73
22/2/2021,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0,casual,2,0,3.99,1.24,7.98,6.74
22/2/2021,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0,casual,1,0,3.99,1.24,3.99,2.75
22/2/2021,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0,casual,3,0,3.99,1.24,11.97,10.73
23/2/2021,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0,casual,0,0,3.99,1.24,0,-1.24
23/2/2021,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0,casual,0,0,3.99,1.24,0,-1.24
23/2/2021,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0,casual,0,0,3.99,1.24,0,-1.24
23/2/2021,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0,casual,0,0,3.99,1.24,0,-1.24
23/2/2021,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0,casual,0,0,3.99,1.24,0,-1.24
23/2/2021,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0,casual,0,0,3.99,1.24,0,-1.24
23/2/2021,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0,casual,2,0,3.99,1.24,7.98,6.74
23/2/2021,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0,casual,8,0,3.99,1.24,31.92,30.68
23/2/2021,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0,casual,9,0,3.99,1.24,35.91,34.67
23/2/2021,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0,casual,4,0,3.99,1.24,15.96,14.72
23/2/2021,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0,casual,16,0,3.99,1.24,63.84,62.6
23/2/2021,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0,casual,11,0,3.99,1.24,43.89,42.65
23/2/2021,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0,casual,9,0,3.99,1.24,35.91,34.67
23/2/2021,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0,casual,17,0,3.99,1.24,67.83,66.59
23/2/2021,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0,casual,18,0,3.99,1.24,71.82,70.58
23/2/2021,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0,casual,15,0,3.99,1.24,59.85,58.61
23/2/2021,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0,casual,15,0,3.99,1.24,59.85,58.61
23/2/2021,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0,casual,3,0,3.99,1.24,11.97,10.73
23/2/2021,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0,casual,6,0,3.99,1.24,23.94,22.7
23/2/2021,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0,casual,2,0,3.99,1.24,7.98,6.74
23/2/2021,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0,casual,2,0,3.99,1.24,7.98,6.74
23/2/2021,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0,casual,1,0,3.99,1.24,3.99,2.75
23/2/2021,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0,casual,1,0,3.99,1.24,3.99,2.75
24/2/2021,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0,casual,0,0,3.99,1.24,0,-1.24
24/2/2021,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0,casual,0,0,3.99,1.24,0,-1.24
24/2/2021,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0,casual,0,0,3.99,1.24,0,-1.24
24/2/2021,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0,casual,0,0,3.99,1.24,0,-1.24
24/2/2021,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0,casual,1,0,3.99,1.24,3.99,2.75
24/2/2021,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0,casual,0,0,3.99,1.24,0,-1.24
24/2/2021,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0,casual,0,0,3.99,1.24,0,-1.24
24/2/2021,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0,casual,8,0,3.99,1.24,31.92,30.68
24/2/2021,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0,casual,4,0,3.99,1.24,15.96,14.72
24/2/2021,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0,casual,8,0,3.99,1.24,31.92,30.68
24/2/2021,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0,casual,8,0,3.99,1.24,31.92,30.68
24/2/2021,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0,casual,10,0,3.99,1.24,39.9,38.66
24/2/2021,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0,casual,16,0,3.99,1.24,63.84,62.6
24/2/2021,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0,casual,2,0,3.99,1.24,7.98,6.74
24/2/2021,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0,casual,5,0,3.99,1.24,19.95,18.71
24/2/2021,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0,casual,4,0,3.99,1.24,15.96,14.72
24/2/2021,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0,casual,9,0,3.99,1.24,35.91,34.67
24/2/2021,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0,casual,5,0,3.99,1.24,19.95,18.71
24/2/2021,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0,casual,3,0,3.99,1.24,11.97,10.73
24/2/2021,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0,casual,2,0,3.99,1.24,7.98,6.74
24/2/2021,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0,casual,7,0,3.99,1.24,27.93,26.69
24/2/2021,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0,casual,5,0,3.99,1.24,19.95,18.71
24/2/2021,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0,casual,3,0,3.99,1.24,11.97,10.73
25/2/2021,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
25/2/2021,1,0,2,1,0,5,1,2,0.32,0.3485,1,0,casual,1,0,3.99,1.24,3.99,2.75
25/2/2021,1,0,2,2,0,5,1,2,0.32,0.3485,1,0,casual,0,0,3.99,1.24,0,-1.24
25/2/2021,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
25/2/2021,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
25/2/2021,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0,casual,0,0,3.99,1.24,0,-1.24
25/2/2021,1,0,2,7,0,5,1,3,0.34,0.3333,1,0,casual,1,0,3.99,1.24,3.99,2.75
25/2/2021,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0,casual,3,0,3.99,1.24,11.97,10.73
25/2/2021,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0,casual,3,0,3.99,1.24,11.97,10.73
25/2/2021,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0,casual,7,0,3.99,1.24,27.93,26.69
25/2/2021,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0,casual,9,0,3.99,1.24,35.91,34.67
25/2/2021,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0,casual,20,0,3.99,1.24,79.8,78.56
25/2/2021,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0,casual,6,0,3.99,1.24,23.94,22.7
25/2/2021,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,1,casual,14,0,3.99,1.24,55.86,54.62
25/2/2021,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,1,casual,5,0,3.99,1.24,19.95,18.71
25/2/2021,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0,casual,11,0,3.99,1.24,43.89,42.65
25/2/2021,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,1,casual,8,0,3.99,1.24,31.92,30.68
25/2/2021,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0,casual,7,0,3.99,1.24,27.93,26.69
25/2/2021,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0,casual,4,0,3.99,1.24,15.96,14.72
25/2/2021,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,1,casual,2,0,3.99,1.24,7.98,6.74
25/2/2021,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0,casual,7,0,3.99,1.24,27.93,26.69
25/2/2021,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0,casual,7,0,3.99,1.24,27.93,26.69
25/2/2021,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0,casual,2,0,3.99,1.24,7.98,6.74
